Billing Tag,Client,Instance,Backupset,Subclient,Storage_Policy,Copy,FEB Size,FEA Size,Primary AppSize,Protected App Size,Media Size
DCCM - OnPremisses,LQPASIOSR004,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.037,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAMERSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.019,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPASIOSR003,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.055,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJW8SHPMTOOL01,VMware,defaultBackupSet,GSATRJ_VM_DT_SHAREPOINT,#STP_DATACENTER_VM_01,Primary,0.074,0.0,0.074,0.074,0.01
DCCM - OnPremisses,JBPASQLCL007,JBPASQLCL007\SQL10TFSP01,defaultBackupSet,JBPASQLCL007/FULL,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL007,JBPASQLCL007\SQL10TFSP01,defaultBackupSet,JBPASQLCL007/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL007,JBPASQLCL007\SQL10TFSP01,defaultBackupSet,JBPASQLCL007/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL007,JBPASQLCL007\SQL10TFSP01,defaultBackupSet,JBPASQLCL007/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL007,JBPASQLCL007\SQL10TFSP01,defaultBackupSet,JBPASQLCL007/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.001,0.0,0.001,0.001,0.0
AWS - Glacier,JBPASQLCL007,JBPASQLCL007\SQL10TFSP01,defaultBackupSet,CTASK0040268,_STP_DATACENTER_CLOUD_VAULT,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL007,JBPASQLCL007\SQL10TFSP01,defaultBackupSet,CTASK0042080,_STP_DATACENTER_CLOUD_VAULT,Primary,0.003,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINFCL029,JBPAINFCL029,defaultBackupSet,JBPAINFCL029/FULL,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPAINFCL029,JBPAINFCL029,defaultBackupSet,JBPAINFCL029/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINFCL029,JBPAINFCL029,defaultBackupSet,JBPAINFCL029/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPAINFCL029,JBPAINFCL029,defaultBackupSet,JBPAINFCL029/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINFCL029,JBPAINFCL029,defaultBackupSet,JBPAINFCL029/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.147,0.0,0.147,0.147,0.013
DCCM - OnPremisses,JBPASQLCL003,JBPASQLCL003\SQL10SPP01,defaultBackupSet,JBPASQLCL003/FULL,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL003,JBPASQLCL003\SQL10SPP01,defaultBackupSet,JBPASQLCL003/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL003,JBPASQLCL003\SQL10SPP01,defaultBackupSet,JBPASQLCL003/FULL,_STP_DATACENTER_CLOUD_VAULT,Primary,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL003,JBPASQLCL003\SQL10SPP01,defaultBackupSet,JBPASQLCL003/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL003,JBPASQLCL003\SQL10SPP01,defaultBackupSet,JBPASQLCL003/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL003,JBPASQLCL003\SQL10SPP01,defaultBackupSet,JBPASQLCL003/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL003,JBPASQLCL003\SQL10SPP01,defaultBackupSet,CTASK0040276,_STP_DATACENTER_CLOUD_VAULT,Primary,0.012,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL018,JBPASQLCL018\SQL10CRM13,defaultBackupSet,JBPASQLCL018/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL018,JBPASQLCL018\SQL10CRM13,defaultBackupSet,JBPASQLCL018/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.008,0.0,0.008,0.008,0.001
DCCM - OnPremisses,JBPASQLCL018,JBPASQLCL018\SQL10CRM13,defaultBackupSet,JBPASQLCL018/FULL,#STP_DATACENTER_DB_01,1.Primary,0.172,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL018,JBPASQLCL018\SQL10CRM13,defaultBackupSet,JBPASQLCL018/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL018,JBPASQLCL018\SQL10CRM13,defaultBackupSet,JBPASQLCL018/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.181,0.181,0.016
DCCM - OnPremisses,JBPASQLCL019,JBPASQLCL019\SQL10SPP03,defaultBackupSet,JBPASQLCL019/FULL,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD01,SQLPROD01\PROD01,defaultBackupSet,SQLPROD01/PROD01/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SQLPROD01,SQLPROD01\PROD01,defaultBackupSet,SQLPROD01/PROD01/SIMPLE,#STP_DATACENTER_DB_02,1.Primary,0.079,0.0,0.079,0.079,0.031
AWS - Glacier,SQLPROD01,SQLPROD01\PROD01,defaultBackupSet,SQLPROD01/PROD01/SIMPLE,#STP_DATACENTER_DB_02,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,NEWSQLDESENV01,NEWSQLDESENV01\DESENV01,defaultBackupSet,NEWSQLDESENV01/FULL,#STP_DATACENTER_DB_01,1.Primary,6.883,0.0,0.0,0.0,0.0
AWS - Glacier,NEWSQLDESENV01,NEWSQLDESENV01\DESENV01,defaultBackupSet,NEWSQLDESENV01/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,NEWSQLDESENV01,NEWSQLDESENV01\DESENV01,defaultBackupSet,NEWSQLDESENV01/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,6.883,6.883,0.612
DCCM - OnPremisses,SRVSPPBFBR002,VMware,defaultBackupSet,MAMEsp,#STP_DATACENTER_VM_01,Primary,0.016,0.0,0.016,0.016,0.002
DCCM - OnPremisses,LQPBFTSSR008,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.026,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPBFTSSR007,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.398,0.0,0.0,0.0,0.0
DCCM - OnPremisses,EXCAEXLSR008,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.5,0.0,0.0,0.0,0.0
AWS - Glacier,EXCAEXLSR008,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,EXCAEXLSR008,DefaultInstanceName,defaultBackupSet,default,#_STP_GCP_FS_FILES_NL,Primary,0.0,0.0,0.052,0.052,0.019
DCCM - OnPremisses,VMware HealthAnalyzer 5.5.0 Collector build-13034885,VMware,defaultBackupSet,GSATRJ_VM_DT_PROD002,#STP_DATACENTER_VM_01,Primary,0.004,0.0,0.0,0.0,0.0
DCCM - OnPremisses,vRealize-Operations-Manager-Appliance-8.0.1.15331180_OVF10,VMware,defaultBackupSet,GSATRJ_VM_DT_PROD002,#STP_DATACENTER_VM_01,Primary,0.05,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,JBPASQLCL014/SQL10DSCP01/FULL,#STP_DATACENTER_DB_01,1.Primary,0.366,0.0,0.369,0.369,0.197
AWS - Glacier,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,JBPASQLCL014/SQL10DSCP01/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,JBPASQLCL014/SQL10DSCP01/FULL,#STP_DATACENTER_DB_02,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,JBPASQLCL014/SQL10DSCP01/FULL,#STP_DATACENTER_DB_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,JBPASQLCL014/SQL10DSCP01/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,JBPASQLCL014/SQL10DSCP01/SIMPLE,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.003,0.003,0.002
AWS - Glacier,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,JBPASQLCL014/SQL10DSCP01/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,JBPASQLCL014/SQL10DSCP01/SIMPLE,#STP_DATACENTER_DB_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,JBPASQLCL014/SQL10DSCP01/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.003,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,CHG0073909 - CTASK0033513,#STP_DATACENTER_DB_02,1.Primary,0.015,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,CHG0073909 - CTASK0033513,#STP_DATACENTER_DB_02,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,CTASK0032397 - CHG0072763,#STP_DATACENTER_DB_02,1.Primary,0.002,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,CTASK0032397 - CHG0072763,#STP_DATACENTER_DB_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL014,JBPASQLCL014\SQL10DSCP01,defaultBackupSet,CHG0078453 - CTASK0037594_CHG0079821 - CTASK0038766 - CHG0080949_CTASK0039930,#_STP_GCP_SQL_DB,Primary,0.104,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASQLCL013,JBPASQLCL013\SQL10DSP01,defaultBackupSet,JBPASQLCL013/SQL10DSP01/Full,#STP_DATACENTER_DB_01,1.Primary,0.039,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL013,JBPASQLCL013\SQL10DSP01,defaultBackupSet,JBPASQLCL013/SQL10DSP01/Full,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL013,JBPASQLCL013\SQL10DSP01,defaultBackupSet,JBPASQLCL013/SQL10DSP01/Full,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.04,0.04,0.004
AWS - Glacier,JBPASQLCL013,JBPASQLCL013\SQL10DSP01,defaultBackupSet,JBPASQLCL013/SQL10DSP01/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL013,JBPASQLCL013\SQL10DSP01,defaultBackupSet,JBPASQLCL013/SQL10DSP01/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,ExchangeIndex,dynamicIndexInstance,defaultBackupSet,default,STP_TVGRJ_PRES,1.Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINFCL011,JBPAINFCL011\JBPAINFCL011,defaultBackupSet,JBPAINFCL011/FULL,#STP_DATACENTER_DB_01,1.Primary,0.34,0.0,0.0,0.0,0.0
AWS - Glacier,JBPAINFCL011,JBPAINFCL011\JBPAINFCL011,defaultBackupSet,JBPAINFCL011/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINFCL011,JBPAINFCL011\JBPAINFCL011,defaultBackupSet,JBPAINFCL011/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.34,0.34,0.03
AWS - Glacier,JBPAINFCL011,JBPAINFCL011\JBPAINFCL011,defaultBackupSet,JBPAINFCL011/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINFCL011,JBPAINFCL011\JBPAINFCL011,defaultBackupSet,JBPAINFCL011/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINFCL012,JBPAINFCL012\JBPAINFCL012,defaultBackupSet,JBPAINFCL012/FULL,#STP_DATACENTER_DB_01,1.Primary,0.046,0.0,0.0,0.0,0.0
AWS - Glacier,JBPAINFCL012,JBPAINFCL012\JBPAINFCL012,defaultBackupSet,JBPAINFCL012/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINFCL012,JBPAINFCL012\JBPAINFCL012,defaultBackupSet,JBPAINFCL012/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.046,0.046,0.004
AWS - Glacier,JBPAINFCL012,JBPAINFCL012\JBPAINFCL012,defaultBackupSet,JBPAINFCL012/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINFCL012,JBPAINFCL012\JBPAINFCL012,defaultBackupSet,JBPAINFCL012/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASQLCL017,JBPASQLCL017\SQL10DSAP01,defaultBackupSet,JBPASQLCL017/FULL,#STP_DATACENTER_DB_01,1.Primary,0.045,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL017,JBPASQLCL017\SQL10DSAP01,defaultBackupSet,JBPASQLCL017/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL017,JBPASQLCL017\SQL10DSAP01,defaultBackupSet,JBPASQLCL017/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.047,0.047,0.004
AWS - Glacier,JBPASQLCL017,JBPASQLCL017\SQL10DSAP01,defaultBackupSet,JBPASQLCL017/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL017,JBPASQLCL017\SQL10DSAP01,defaultBackupSet,JBPASQLCL017/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.002,0.0,0.002,0.002,0.0
AWS - Glacier,JBPASQLCL017,JBPASQLCL017\SQL10DSAP01,defaultBackupSet,CHG0083279,_STP_DATACENTER_CLOUD_VAULT,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASQLCL015,JBPASQLCL015\SQL10DSRP01,defaultBackupSet,JBPASQLCL015/FULL,#STP_DATACENTER_DB_01,1.Primary,0.037,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL015,JBPASQLCL015\SQL10DSRP01,defaultBackupSet,JBPASQLCL015/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL015,JBPASQLCL015\SQL10DSRP01,defaultBackupSet,JBPASQLCL015/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.037,0.037,0.003
AWS - Glacier,JBPASQLCL015,JBPASQLCL015\SQL10DSRP01,defaultBackupSet,JBPASQLCL015/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL015,JBPASQLCL015\SQL10DSRP01,defaultBackupSet,JBPASQLCL015/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASQLCL016,JBPASQLCL016\SQL10SASP01,defaultBackupSet,JBPASQLCL016/SQL10SASP01/FULL,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL016,JBPASQLCL016\SQL10SASP01,defaultBackupSet,JBPASQLCL016/SQL10SASP01/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL016,JBPASQLCL016\SQL10SASP01,defaultBackupSet,JBPASQLCL016/SQL10SASP01/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASQLCL016,JBPASQLCL016\SQL10SASP01,defaultBackupSet,JBPASQLCL016/SQL10SASP01/SIMPLE,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL016,JBPASQLCL016\SQL10SASP01,defaultBackupSet,JBPASQLCL016/SQL10SASP01/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL016,JBPASQLCL016\SQL10SASP01,defaultBackupSet,JBPASQLCL016/SQL10SASP01/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASQLCL016,JBPASQLCL016\SQL10SASP01,defaultBackupSet,JBPASQLCL016/SQL10SASP01/FULL/RRD,#STP_DATACENTER_DB_01,1.Primary,1.344,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL016,JBPASQLCL016\SQL10SASP01,defaultBackupSet,JBPASQLCL016/SQL10SASP01/FULL/RRD,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL016,JBPASQLCL016\SQL10SASP01,defaultBackupSet,JBPASQLCL016/SQL10SASP01/FULL/RRD,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
GCP,JBHASCMCL006,JBHASCMCL006\JBHASCMCL006(Analysis Services),defaultBackupSet,JBHASCMCL006/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,EGPACLVSR001_NaoLigar-Migrado Azure,VMware,ESTUDIOS GLOBO,CORP,#STP_DATACENTER_VM_01,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,EGPACLVSR001_NaoLigar-Migrado Azure,VMware,defaultBackupSet,pjpaesxsr002.corp.tvglobo.com.br,#STP_DATACENTER_VM_01,Primary,0.026,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINFCL039,JBPAINFCL039\CONFIG,defaultBackupSet,JBPAINFCL039/FULL,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPAINFCL039,JBPAINFCL039\CONFIG,defaultBackupSet,JBPAINFCL039/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINFCL039,JBPAINFCL039\CONFIG,defaultBackupSet,JBPAINFCL039/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPAINFCL039,JBPAINFCL039\CONFIG,defaultBackupSet,JBPAINFCL039/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINFCL039,JBPAINFCL039\CONFIG,defaultBackupSet,JBPAINFCL039/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,GP-2K8-SQL-P01,GP-2K8-SQL-P01,defaultBackupSet,GP-2K8-SQL-P01/FULL,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,GP-2K8-SQL-P01,GP-2K8-SQL-P01,defaultBackupSet,GP-2K8-SQL-P01/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,OG-W16-EXC-P01.del,VMware,defaultBackupSet,og-esx-vm-p02.corp.orgglobo.com.br,STP_TVGRJ_VM_PRES,1.Primary,0.079,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINFSR050,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.068,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SRVDFPAADS011.OLD,VMware,defaultBackupSet,dfpaesxsr004.corp.tvglobo.com.br,STP_TVGDF_VM,1.Primary,0.037,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SRVDFPAADS011.OLD,VMware,defaultBackupSet,DF-REGIONAIS,STP_TVGDF_VM,1.Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SRVDFPAADS011.OLD,VMware,defaultBackupSet,TVG-DF,STP_TVGDF_VM,1.Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,DFPAADSSR011.OLD,VMware,defaultBackupSet,TVG-DF,STP_TVGDF_VM,1.Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,DFPAADSSR011.OLD,VMware,defaultBackupSet,DF-REGIONAIS,STP_TVGDF_VM,1.Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,DFPAADSSR011.OLD,VMware,defaultBackupSet,dfpaesxsr003.corp.tvglobo.com.br,STP_TVGDF_VM,1.Primary,0.036,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPACMESR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.071,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAVCPSR016,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.042,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAVCPSR017,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.06,0.0,0.0,0.0,0.0
DCCM - OnPremisses,HFWSRV0000552,VMware,defaultBackupSet,GSATRJ_VM_DT_VOLACI,#STP_DATACENTER_VM_01,Primary,0.077,0.0,0.0,0.0,0.0
DCCM - OnPremisses,OG-W16-DLO-P01,VMware,defaultBackupSet,og-esx-vm-p02.corp.orgglobo.com.br,STP_TVGRJ_VM_PRES,1.Primary,0.688,0.0,0.003,0.003,0.0
DCCM - OnPremisses,DFPAFAMSR001,VMware,defaultBackupSet,dfpaesxsr003.corp.tvglobo.com.br,STP_TVGDF_VM,1.Primary,0.03,0.0,0.0,0.0,0.0
DCCM - OnPremisses,DFPAFAMSR001,VMware,defaultBackupSet,DF-REGIONAIS,STP_TVGDF_VM,1.Primary,0.0,0.0,0.007,0.007,0.001
DCCM - OnPremisses,DFPAFAMSR001,VMware,defaultBackupSet,TVG-DF,STP_TVGDF_VM,1.Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAFAMSR009,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.025,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAFAMSR004,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.039,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAFAMSR008,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.033,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAFAMSR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.037,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAFAMSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.027,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAFAMSR003,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.042,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAFAMSR006,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.031,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAFAMSR005,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.03,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SPPAFAMSR001,VMware,defaultBackupSet,SP-Berrini,#STP_DATACENTER_VM_01,Primary,0.024,0.0,0.0,0.0,0.0
DCCM - OnPremisses,BHPAFAMSR001,VMware,defaultBackupSet,BH-REGIONAIS,STP_TVGBH_VM,1.Primary,0.024,0.0,0.007,0.007,0.001
DCCM - OnPremisses,PEPAFAMSR001,VMware,defaultBackupSet,PE-REGIONAIS,#STP_DATACENTER_VM_01,Primary,0.0,0.0,0.025,0.025,0.003
DCCM - OnPremisses,PEPAFAMSR001,VMware,defaultBackupSet,pepaesxsr001.corp.tvglobo.com.br,STP_TVGPE_VM,1.Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,EGPAFAMSR001,VMware,ESTUDIOS GLOBO,CORP,#STP_DATACENTER_VM_01,Primary,0.032,0.0,0.056,0.056,0.008
DCCM - OnPremisses,IOPACCMSR001,VMware,defaultBackupSet,GSATRJ_VM_DT_VOLACI,#STP_DATACENTER_VM_01,Primary,0.225,0.0,0.239,0.239,0.033
DCCM - OnPremisses,CMPAWTSSR014,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.053,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAWTSSR015,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.028,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAEXLSR001,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_01,1.Primary,0.073,0.0,1.508,1.508,0.39
AWS - Glacier,JBPAEXLSR001,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPAEXLSR001,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
